,Counts,Sum_Duration,Hour,Day,Month,Year,atemperatue,humidity,temperature,windSpeed,Day_Name,weekday,Holiday
2015-10-18 15:00:00-04:00,617,715196.0,15,18,10,2015,10.66,0.42,10.66,11.13,Sunday,0,1
2015-10-18 16:00:00-04:00,632,713121.0,16,18,10,2015,11.15,0.39,11.15,10.97,Sunday,0,1
2015-10-18 17:00:00-04:00,508,491934.0,17,18,10,2015,10.85,0.41,10.85,9.84,Sunday,0,1
2015-10-18 18:00:00-04:00,471,416281.0,18,18,10,2015,10.05,0.44,10.05,7.96,Sunday,0,1
2015-10-18 19:00:00-04:00,321,247627.0,19,18,10,2015,8.57,0.5,8.91,4.88,Sunday,0,1
2015-10-18 20:00:00-04:00,205,224238.0,20,18,10,2015,7.74,0.58,7.74,4.6,Sunday,0,1
2015-10-18 21:00:00-04:00,186,142833.0,21,18,10,2015,6.71,0.63,6.71,4.05,Sunday,0,1
2015-10-18 22:00:00-04:00,138,112504.0,22,18,10,2015,6.19,0.65,6.19,4.22,Sunday,0,1
2015-10-18 23:00:00-04:00,58,36890.0,23,18,10,2015,5.49,0.69,5.49,3.35,Sunday,0,1
2015-10-19 00:00:00-04:00,26,16285.0,0,19,10,2015,4.76,0.72,4.76,3.18,Monday,1,0
2015-10-19 01:00:00-04:00,13,12439.0,1,19,10,2015,4.1,0.76,4.1,2.71,Monday,1,0
2015-10-19 02:00:00-04:00,12,7674.0,2,19,10,2015,3.67,0.78,3.67,2.76,Monday,1,0
2015-10-19 03:00:00-04:00,4,2825.0,3,19,10,2015,2.99,0.81,2.99,1.07,Monday,1,0
2015-10-19 04:00:00-04:00,7,4940.0,4,19,10,2015,2.74,0.82,2.74,2.75,Monday,1,0
2015-10-19 05:00:00-04:00,52,27372.0,5,19,10,2015,2.42,0.83,2.42,3.29,Monday,1,0
2015-10-19 06:00:00-04:00,200,125038.0,6,19,10,2015,1.79,0.84,1.79,1.0,Monday,1,0
2015-10-19 07:00:00-04:00,654,446235.0,7,19,10,2015,1.61,0.84,1.61,1.02,Monday,1,0
2015-10-19 08:00:00-04:00,1073,748950.0,8,19,10,2015,1.78,0.85,1.78,1.21,Monday,1,0
2015-10-19 09:00:00-04:00,509,408954.0,9,19,10,2015,4.18,0.78,4.18,1.12,Monday,1,0
2015-10-19 10:00:00-04:00,244,254741.0,10,19,10,2015,6.96,0.67,6.96,1.34,Monday,1,0
2015-10-19 11:00:00-04:00,296,370695.0,11,19,10,2015,8.8,0.56,8.8,2.77,Monday,1,0
2015-10-19 12:00:00-04:00,391,495767.0,12,19,10,2015,9.63,0.52,9.63,3.49,Monday,1,0
2015-10-19 13:00:00-04:00,354,388038.0,13,19,10,2015,10.97,0.47,10.97,4.02,Monday,1,0
2015-10-19 14:00:00-04:00,336,407547.0,14,19,10,2015,11.9,0.44,11.9,3.79,Monday,1,0
2015-10-19 15:00:00-04:00,407,380973.0,15,19,10,2015,12.72,0.43,12.72,4.55,Monday,1,0
2015-10-19 16:00:00-04:00,653,551549.0,16,19,10,2015,13.02,0.4,13.02,6.74,Monday,1,0
2015-10-19 17:00:00-04:00,1257,1077446.0,17,19,10,2015,13.18,0.42,13.18,6.87,Monday,1,0
2015-10-19 18:00:00-04:00,1094,864227.0,18,19,10,2015,12.53,0.45,12.53,5.16,Monday,1,0
2015-10-19 19:00:00-04:00,583,512682.0,19,19,10,2015,11.15,0.51,11.15,4.62,Monday,1,0
2015-10-19 20:00:00-04:00,384,250899.0,20,19,10,2015,9.95,0.57,9.95,3.97,Monday,1,0
2015-10-19 21:00:00-04:00,253,141971.0,21,19,10,2015,9.23,0.61,9.23,3.95,Monday,1,0
2015-10-19 22:00:00-04:00,184,115821.0,22,19,10,2015,8.73,0.65,8.73,3.9,Monday,1,0
2015-10-19 23:00:00-04:00,88,121709.0,23,19,10,2015,7.98,0.7,7.98,3.64,Monday,1,0
2015-10-20 00:00:00-04:00,32,17342.0,0,20,10,2015,7.71,0.68,8.21,5.1,Tuesday,1,0
2015-10-20 01:00:00-04:00,14,5812.0,1,20,10,2015,8.12,0.67,8.12,4.76,Tuesday,1,0
2015-10-20 02:00:00-04:00,8,3770.0,2,20,10,2015,7.92,0.68,7.92,3.7,Tuesday,1,0
2015-10-20 03:00:00-04:00,3,1677.0,3,20,10,2015,7.37,0.7,7.37,2.45,Tuesday,1,0
2015-10-20 04:00:00-04:00,9,7452.0,4,20,10,2015,7.24,0.71,7.24,2.86,Tuesday,1,0
2015-10-20 05:00:00-04:00,73,38751.0,5,20,10,2015,6.88,0.72,6.88,3.5,Tuesday,1,0
2015-10-20 06:00:00-04:00,262,161229.0,6,20,10,2015,6.97,0.72,6.97,4.32,Tuesday,1,0
2015-10-20 07:00:00-04:00,767,553394.0,7,20,10,2015,6.77,0.74,6.77,4.73,Tuesday,1,0
2015-10-20 08:00:00-04:00,1197,885481.0,8,20,10,2015,6.68,0.75,6.68,4.3,Tuesday,1,0
2015-10-20 09:00:00-04:00,502,401164.0,9,20,10,2015,7.48,0.7,8.0,5.06,Tuesday,1,0
2015-10-20 10:00:00-04:00,260,217218.0,10,20,10,2015,9.5,0.65,9.89,5.49,Tuesday,1,0
2015-10-20 11:00:00-04:00,278,372383.0,11,20,10,2015,12.24,0.59,12.24,2.91,Tuesday,1,0
2015-10-20 12:00:00-04:00,375,392872.0,12,20,10,2015,14.71,0.53,14.71,3.17,Tuesday,1,0
2015-10-20 13:00:00-04:00,367,390840.0,13,20,10,2015,16.86,0.48,16.86,4.62,Tuesday,1,0
2015-10-20 14:00:00-04:00,353,411360.0,14,20,10,2015,18.07,0.45,18.07,3.51,Tuesday,1,0
2015-10-20 15:00:00-04:00,440,496634.0,15,20,10,2015,18.92,0.44,18.92,3.23,Tuesday,1,0
2015-10-20 16:00:00-04:00,734,713342.0,16,20,10,2015,19.41,0.41,19.41,5.19,Tuesday,1,0
2015-10-20 17:00:00-04:00,1449,1329983.0,17,20,10,2015,19.49,0.42,19.49,6.13,Tuesday,1,0
2015-10-20 18:00:00-04:00,1173,923395.0,18,20,10,2015,18.39,0.48,18.39,2.49,Tuesday,1,0
2015-10-20 19:00:00-04:00,686,530022.0,19,20,10,2015,15.92,0.58,15.92,0.48,Tuesday,1,0
2015-10-20 20:00:00-04:00,428,316416.0,20,20,10,2015,13.78,0.69,13.78,1.06,Tuesday,1,0
2015-10-20 21:00:00-04:00,307,234421.0,21,20,10,2015,12.88,0.73,12.88,1.37,Tuesday,1,0
2015-10-20 22:00:00-04:00,204,134033.0,22,20,10,2015,12.18,0.76,12.18,0.97,Tuesday,1,0
2015-10-20 23:00:00-04:00,115,100247.0,23,20,10,2015,11.71,0.78,11.71,1.79,Tuesday,1,0
2015-10-21 00:00:00-04:00,53,58347.0,0,21,10,2015,11.19,0.78,11.19,1.75,Wednesday,1,0
2015-10-21 01:00:00-04:00,21,16536.0,1,21,10,2015,10.75,0.79,10.75,1.33,Wednesday,1,0
2015-10-21 02:00:00-04:00,5,7077.0,2,21,10,2015,10.05,0.81,10.05,1.02,Wednesday,1,0
2015-10-21 03:00:00-04:00,12,10180.0,3,21,10,2015,9.41,0.83,9.41,1.73,Wednesday,1,0
2015-10-21 04:00:00-04:00,6,3081.0,4,21,10,2015,9.0,0.84,9.0,1.21,Wednesday,1,0
2015-10-21 05:00:00-04:00,106,66205.0,5,21,10,2015,8.41,0.85,8.41,0.86,Wednesday,1,0
2015-10-21 06:00:00-04:00,281,212517.0,6,21,10,2015,8.09,0.86,8.09,0.58,Wednesday,1,0
2015-10-21 07:00:00-04:00,789,578529.0,7,21,10,2015,7.67,0.86,7.67,0.6,Wednesday,1,0
2015-10-21 08:00:00-04:00,1245,891927.0,8,21,10,2015,7.51,0.89,7.51,0.86,Wednesday,1,0
2015-10-21 09:00:00-04:00,517,390464.0,9,21,10,2015,9.57,0.86,9.57,1.38,Wednesday,1,0
2015-10-21 10:00:00-04:00,289,397438.0,10,21,10,2015,12.98,0.76,12.98,3.66,Wednesday,1,0
2015-10-21 11:00:00-04:00,304,344772.0,11,21,10,2015,16.02,0.65,16.02,2.67,Wednesday,1,0
2015-10-21 12:00:00-04:00,419,439952.0,12,21,10,2015,19.66,0.53,19.66,1.95,Wednesday,1,0
2015-10-21 13:00:00-04:00,395,351908.0,13,21,10,2015,22.0,0.45,22.0,1.59,Wednesday,1,0
2015-10-21 14:00:00-04:00,375,462897.0,14,21,10,2015,22.69,0.42,22.69,2.11,Wednesday,1,0
2015-10-21 15:00:00-04:00,443,442297.0,15,21,10,2015,23.14,0.41,23.14,2.43,Wednesday,1,0
2015-10-21 16:00:00-04:00,791,767046.0,16,21,10,2015,23.51,0.41,23.51,3.17,Wednesday,1,0
2015-10-21 17:00:00-04:00,1444,1436497.0,17,21,10,2015,22.96,0.42,22.96,1.97,Wednesday,1,0
2015-10-21 18:00:00-04:00,1216,954852.0,18,21,10,2015,20.91,0.48,20.91,2.66,Wednesday,1,0
2015-10-21 19:00:00-04:00,737,618915.0,19,21,10,2015,18.6,0.57,18.6,2.54,Wednesday,1,0
2015-10-21 20:00:00-04:00,536,406614.0,20,21,10,2015,16.14,0.68,16.14,0.86,Wednesday,1,0
2015-10-21 21:00:00-04:00,367,267967.0,21,21,10,2015,14.82,0.72,14.82,1.43,Wednesday,1,0
2015-10-21 22:00:00-04:00,216,144872.0,22,21,10,2015,13.77,0.77,13.77,1.35,Wednesday,1,0
2015-10-21 23:00:00-04:00,111,107355.0,23,21,10,2015,13.29,0.77,13.29,0.91,Wednesday,1,0
2015-10-22 00:00:00-04:00,59,66422.0,0,22,10,2015,12.83,0.79,12.83,1.06,Thursday,1,0
2015-10-22 01:00:00-04:00,19,29266.0,1,22,10,2015,12.39,0.8,12.39,1.62,Thursday,1,0
2015-10-22 02:00:00-04:00,12,15109.0,2,22,10,2015,11.9,0.81,11.9,1.96,Thursday,1,0
2015-10-22 03:00:00-04:00,5,5926.0,3,22,10,2015,11.4,0.83,11.4,1.84,Thursday,1,0
2015-10-22 04:00:00-04:00,8,5410.0,4,22,10,2015,10.76,0.84,10.76,0.78,Thursday,1,0
2015-10-22 05:00:00-04:00,71,38451.0,5,22,10,2015,10.08,0.85,10.08,0.67,Thursday,1,0
2015-10-22 06:00:00-04:00,272,166735.0,6,22,10,2015,9.71,0.86,9.71,0.59,Thursday,1,0
2015-10-22 07:00:00-04:00,781,536937.0,7,22,10,2015,8.72,0.89,8.72,0.6,Thursday,1,0
2015-10-22 08:00:00-04:00,1218,902185.0,8,22,10,2015,9.08,0.87,9.08,0.98,Thursday,1,0
2015-10-22 09:00:00-04:00,583,451870.0,9,22,10,2015,10.47,0.87,10.47,2.84,Thursday,1,0
2015-10-22 10:00:00-04:00,323,818725.0,10,22,10,2015,13.86,0.81,13.86,3.2,Thursday,1,0
2015-10-22 11:00:00-04:00,407,495317.0,11,22,10,2015,17.22,0.7,17.22,3.06,Thursday,1,0
2015-10-22 12:00:00-04:00,502,616118.0,12,22,10,2015,20.42,0.58,20.42,4.36,Thursday,1,0
2015-10-22 13:00:00-04:00,485,603005.0,13,22,10,2015,23.57,0.47,23.57,2.61,Thursday,1,0
2015-10-22 14:00:00-04:00,478,615043.0,14,22,10,2015,24.67,0.43,24.67,5.11,Thursday,1,0
2015-10-22 15:00:00-04:00,509,620358.0,15,22,10,2015,24.81,0.42,24.81,4.5,Thursday,1,0
2015-10-22 16:00:00-04:00,820,912173.0,16,22,10,2015,25.24,0.4,25.24,4.46,Thursday,1,0
2015-10-22 17:00:00-04:00,1445,1333124.0,17,22,10,2015,24.5,0.43,24.5,3.12,Thursday,1,0
2015-10-22 18:00:00-04:00,1269,1035102.0,18,22,10,2015,22.94,0.47,22.94,1.87,Thursday,1,0
2015-10-22 19:00:00-04:00,739,562509.0,19,22,10,2015,20.84,0.55,20.84,2.63,Thursday,1,0
2015-10-22 20:00:00-04:00,523,400787.0,20,22,10,2015,19.39,0.6,19.39,2.03,Thursday,1,0
2015-10-22 21:00:00-04:00,362,289149.0,21,22,10,2015,18.15,0.65,18.15,1.88,Thursday,1,0
2015-10-22 22:00:00-04:00,261,207595.0,22,22,10,2015,17.12,0.69,17.12,2.78,Thursday,1,0
2015-10-22 23:00:00-04:00,136,114523.0,23,22,10,2015,16.54,0.72,16.54,1.23,Thursday,1,0
2015-10-23 00:00:00-04:00,86,78616.0,0,23,10,2015,15.94,0.75,15.94,1.22,Friday,1,0
2015-10-23 01:00:00-04:00,42,54724.0,1,23,10,2015,15.63,0.77,15.63,0.1,Friday,1,0
2015-10-23 02:00:00-04:00,21,15487.0,2,23,10,2015,15.3,0.79,15.3,0.52,Friday,1,0
2015-10-23 03:00:00-04:00,9,5858.0,3,23,10,2015,14.81,0.82,14.81,1.16,Friday,1,0
2015-10-23 04:00:00-04:00,6,3990.0,4,23,10,2015,15.03,0.82,15.03,1.08,Friday,1,0
2015-10-23 05:00:00-04:00,51,30669.0,5,23,10,2015,15.5,0.81,15.5,1.18,Friday,1,0
2015-10-23 06:00:00-04:00,226,136791.0,6,23,10,2015,16.52,0.75,16.52,4.77,Friday,1,0
2015-10-23 07:00:00-04:00,732,571296.0,7,23,10,2015,16.2,0.74,16.2,5.25,Friday,1,0
2015-10-23 08:00:00-04:00,1152,862991.0,8,23,10,2015,15.57,0.72,15.57,4.1,Friday,1,0
2015-10-23 09:00:00-04:00,585,470984.0,9,23,10,2015,15.55,0.68,15.55,4.47,Friday,1,0
2015-10-23 10:00:00-04:00,379,399479.0,10,23,10,2015,16.27,0.62,16.27,7.41,Friday,1,0
2015-10-23 11:00:00-04:00,436,554612.0,11,23,10,2015,17.14,0.57,17.14,6.74,Friday,1,0
2015-10-23 12:00:00-04:00,603,887829.0,12,23,10,2015,18.01,0.51,18.01,5.91,Friday,1,0
2015-10-23 13:00:00-04:00,617,901593.0,13,23,10,2015,19.01,0.44,19.01,5.29,Friday,1,0
2015-10-23 14:00:00-04:00,609,926260.0,14,23,10,2015,19.74,0.39,19.74,5.65,Friday,1,0
2015-10-23 15:00:00-04:00,698,947895.0,15,23,10,2015,19.99,0.37,19.99,5.28,Friday,1,0
2015-10-23 16:00:00-04:00,929,1011542.0,16,23,10,2015,20.04,0.35,20.04,4.72,Friday,1,0
2015-10-23 17:00:00-04:00,1398,1387976.0,17,23,10,2015,19.66,0.35,19.66,4.29,Friday,1,0
2015-10-23 18:00:00-04:00,1065,935919.0,18,23,10,2015,18.2,0.4,18.2,4.17,Friday,1,0
2015-10-23 19:00:00-04:00,618,562633.0,19,23,10,2015,16.02,0.49,16.02,2.49,Friday,1,0
2015-10-23 20:00:00-04:00,420,324324.0,20,23,10,2015,14.0,0.58,14.0,2.61,Friday,1,0
2015-10-23 21:00:00-04:00,311,302934.0,21,23,10,2015,12.75,0.62,12.75,1.63,Friday,1,0
2015-10-23 22:00:00-04:00,284,390924.0,22,23,10,2015,11.11,0.69,11.11,0.48,Friday,1,0
2015-10-23 23:00:00-04:00,193,140806.0,23,23,10,2015,9.98,0.71,9.98,0.67,Friday,1,0
2015-10-24 00:00:00-04:00,117,136895.0,0,24,10,2015,9.05,0.75,9.05,0.67,Saturday,0,1
2015-10-24 01:00:00-04:00,93,75410.0,1,24,10,2015,8.29,0.77,8.29,0.93,Saturday,0,1
2015-10-24 02:00:00-04:00,63,35225.0,2,24,10,2015,7.76,0.79,7.76,1.29,Saturday,0,1
2015-10-24 03:00:00-04:00,28,19197.0,3,24,10,2015,7.31,0.81,7.31,0.88,Saturday,0,1
2015-10-24 04:00:00-04:00,7,2317.0,4,24,10,2015,7.48,0.79,7.48,1.24,Saturday,0,1
2015-10-24 05:00:00-04:00,11,4674.0,5,24,10,2015,7.38,0.79,7.38,1.56,Saturday,0,1
2015-10-24 06:00:00-04:00,40,26396.0,6,24,10,2015,7.43,0.82,7.43,1.8,Saturday,0,1
2015-10-24 07:00:00-04:00,110,81182.0,7,24,10,2015,8.25,0.8,8.25,2.65,Saturday,0,1
2015-10-24 08:00:00-04:00,305,227673.0,8,24,10,2015,8.75,0.79,8.75,2.02,Saturday,0,1
2015-10-24 09:00:00-04:00,428,454732.0,9,24,10,2015,9.4,0.77,9.4,1.91,Saturday,0,1
2015-10-24 10:00:00-04:00,622,824412.0,10,24,10,2015,10.22,0.76,10.22,1.28,Saturday,0,1
2015-10-24 11:00:00-04:00,755,1078743.0,11,24,10,2015,11.29,0.74,11.29,2.62,Saturday,0,1
2015-10-24 12:00:00-04:00,884,1387922.0,12,24,10,2015,12.82,0.72,12.82,3.71,Saturday,0,1
2015-10-24 13:00:00-04:00,833,1324489.0,13,24,10,2015,14.17,0.68,14.17,6.81,Saturday,0,1
2015-10-24 14:00:00-04:00,866,1588267.0,14,24,10,2015,15.19,0.64,15.19,6.13,Saturday,0,1
2015-10-24 15:00:00-04:00,867,1262062.0,15,24,10,2015,15.55,0.61,15.55,6.13,Saturday,0,1
2015-10-24 16:00:00-04:00,848,1417198.0,16,24,10,2015,15.8,0.59,15.8,5.59,Saturday,0,1
2015-10-24 17:00:00-04:00,774,1064557.0,17,24,10,2015,15.66,0.61,15.66,5.04,Saturday,0,1
2015-10-24 18:00:00-04:00,620,877459.0,18,24,10,2015,15.26,0.65,15.26,3.86,Saturday,0,1
2015-10-24 19:00:00-04:00,440,385857.0,19,24,10,2015,14.82,0.69,14.82,2.64,Saturday,0,1
2015-10-24 20:00:00-04:00,293,438212.0,20,24,10,2015,14.63,0.71,14.63,2.12,Saturday,0,1
2015-10-24 21:00:00-04:00,263,256921.0,21,24,10,2015,14.37,0.74,14.37,2.64,Saturday,0,1
2015-10-24 22:00:00-04:00,268,331456.0,22,24,10,2015,14.48,0.75,14.48,4.51,Saturday,0,1
2015-10-24 23:00:00-04:00,195,202197.0,23,24,10,2015,14.57,0.77,14.57,4.53,Saturday,0,1
2015-10-25 00:00:00-04:00,126,112746.0,0,25,10,2015,14.5,0.77,14.5,4.8,Sunday,0,1
2015-10-25 01:00:00-04:00,108,81783.0,1,25,10,2015,14.36,0.78,14.36,4.7,Sunday,0,1
2015-10-25 02:00:00-04:00,61,45162.0,2,25,10,2015,14.26,0.79,14.26,4.85,Sunday,0,1
2015-10-25 03:00:00-04:00,29,34262.0,3,25,10,2015,14.09,0.81,14.09,5.04,Sunday,0,1
2015-10-25 04:00:00-04:00,5,1862.0,4,25,10,2015,13.82,0.84,13.82,4.51,Sunday,0,1
2015-10-25 05:00:00-04:00,27,46295.0,5,25,10,2015,13.58,0.85,13.58,7.36,Sunday,0,1
2015-10-25 06:00:00-04:00,52,115482.0,6,25,10,2015,13.73,0.86,13.73,6.03,Sunday,0,1
2015-10-25 07:00:00-04:00,83,229233.0,7,25,10,2015,13.88,0.86,13.88,5.0,Sunday,0,1
2015-10-25 08:00:00-04:00,184,501049.0,8,25,10,2015,13.8,0.87,13.8,3.7,Sunday,0,1
2015-10-25 09:00:00-04:00,292,642449.0,9,25,10,2015,13.64,0.9,13.64,3.0,Sunday,0,1
2015-10-25 10:00:00-04:00,498,723725.0,10,25,10,2015,14.02,0.9,14.02,2.52,Sunday,0,1
2015-10-25 11:00:00-04:00,609,839068.0,11,25,10,2015,14.63,0.89,14.63,3.33,Sunday,0,1
2015-10-25 12:00:00-04:00,773,1022775.0,12,25,10,2015,15.76,0.86,15.76,3.15,Sunday,0,1
2015-10-25 13:00:00-04:00,762,1138488.0,13,25,10,2015,18.7,0.76,18.7,2.93,Sunday,0,1
2015-10-25 14:00:00-04:00,847,1190460.0,14,25,10,2015,19.45,0.7,19.45,4.48,Sunday,0,1
2015-10-25 15:00:00-04:00,761,1030634.0,15,25,10,2015,20.49,0.6,20.49,8.58,Sunday,0,1
2015-10-25 16:00:00-04:00,821,1232166.0,16,25,10,2015,20.46,0.56,20.46,9.49,Sunday,0,1
2015-10-25 17:00:00-04:00,747,870090.0,17,25,10,2015,19.67,0.57,19.67,10.97,Sunday,0,1
2015-10-25 18:00:00-04:00,621,642283.0,18,25,10,2015,17.92,0.6,17.92,7.23,Sunday,0,1
2015-10-25 19:00:00-04:00,408,484969.0,19,25,10,2015,16.65,0.58,16.65,7.33,Sunday,0,1
2015-10-25 20:00:00-04:00,301,275479.0,20,25,10,2015,15.51,0.61,15.51,4.64,Sunday,0,1
2015-10-25 21:00:00-04:00,233,202003.0,21,25,10,2015,14.28,0.63,14.28,2.68,Sunday,0,1
2015-10-25 22:00:00-04:00,151,136623.0,22,25,10,2015,13.93,0.62,13.93,3.68,Sunday,0,1
2015-10-25 23:00:00-04:00,88,98564.0,23,25,10,2015,13.33,0.63,13.33,4.76,Sunday,0,1
2015-10-26 00:00:00-04:00,43,31300.0,0,26,10,2015,12.46,0.64,12.46,2.35,Monday,1,0
2015-10-26 01:00:00-04:00,9,10184.0,1,26,10,2015,11.74,0.65,11.74,5.04,Monday,1,0
2015-10-26 02:00:00-04:00,7,5669.0,2,26,10,2015,11.08,0.66,11.08,3.22,Monday,1,0
2015-10-26 03:00:00-04:00,5,1630.0,3,26,10,2015,10.04,0.71,10.04,2.77,Monday,1,0
2015-10-26 04:00:00-04:00,6,2872.0,4,26,10,2015,8.28,0.78,8.28,1.29,Monday,1,0
2015-10-26 05:00:00-04:00,66,36148.0,5,26,10,2015,7.6,0.8,7.6,1.62,Monday,1,0
2015-10-26 06:00:00-04:00,244,149198.0,6,26,10,2015,7.37,0.81,7.37,1.35,Monday,1,0
2015-10-26 07:00:00-04:00,709,504031.0,7,26,10,2015,7.66,0.8,7.66,2.03,Monday,1,0
2015-10-26 08:00:00-04:00,1087,832560.0,8,26,10,2015,8.17,0.79,8.17,2.47,Monday,1,0
2015-10-26 09:00:00-04:00,552,495291.0,9,26,10,2015,9.64,0.72,9.64,4.8,Monday,1,0
2015-10-26 10:00:00-04:00,275,316364.0,10,26,10,2015,11.01,0.66,11.01,5.87,Monday,1,0
2015-10-26 11:00:00-04:00,371,412598.0,11,26,10,2015,12.43,0.55,12.43,5.3,Monday,1,0
2015-10-26 12:00:00-04:00,447,647217.0,12,26,10,2015,13.04,0.51,13.04,5.03,Monday,1,0
2015-10-26 13:00:00-04:00,472,740834.0,13,26,10,2015,13.9,0.48,13.9,3.6,Monday,1,0
2015-10-26 14:00:00-04:00,367,498306.0,14,26,10,2015,14.58,0.45,14.58,4.07,Monday,1,0
2015-10-26 15:00:00-04:00,501,663738.0,15,26,10,2015,15.14,0.43,15.14,3.21,Monday,1,0
2015-10-26 16:00:00-04:00,786,841337.0,16,26,10,2015,15.23,0.42,15.23,1.95,Monday,1,0
2015-10-26 17:00:00-04:00,1428,1177695.0,17,26,10,2015,14.83,0.44,14.83,1.53,Monday,1,0
2015-10-26 18:00:00-04:00,1080,893081.0,18,26,10,2015,13.92,0.49,13.92,2.06,Monday,1,0
2015-10-26 19:00:00-04:00,651,476417.0,19,26,10,2015,12.02,0.56,12.02,2.8,Monday,1,0
2015-10-26 20:00:00-04:00,359,312195.0,20,26,10,2015,10.65,0.62,10.65,1.85,Monday,1,0
2015-10-26 21:00:00-04:00,264,183594.0,21,26,10,2015,8.95,0.7,8.95,0.35,Monday,1,0
2015-10-26 22:00:00-04:00,175,105354.0,22,26,10,2015,7.48,0.77,7.48,0.34,Monday,1,0
2015-11-01 00:00:00-04:00,151,104942.0,0,1,11,2015,12.25,0.7,12.25,3.55,Sunday,0,1
2015-11-01 01:00:00-04:00,278,256333.0,1,1,11,2015,12.37,0.72,12.37,4.23,Sunday,0,1
2015-11-01 02:00:00-05:00,57,73289.0,2,1,11,2015,12.69,0.74,12.69,4.18,Sunday,0,1
2015-11-01 03:00:00-05:00,31,83455.0,3,1,11,2015,12.71,0.75,12.71,4.28,Sunday,0,1
2015-11-01 04:00:00-05:00,6,60256.0,4,1,11,2015,12.7,0.76,12.7,5.28,Sunday,0,1
2015-11-01 05:00:00-05:00,7,5968.0,5,1,11,2015,12.82,0.76,12.82,6.25,Sunday,0,1
2015-11-01 06:00:00-05:00,20,16286.0,6,1,11,2015,12.47,0.82,12.47,8.98,Sunday,0,1
2015-11-01 07:00:00-05:00,47,39355.0,7,1,11,2015,12.05,0.88,12.05,8.44,Sunday,0,1
2015-11-01 08:00:00-05:00,85,65973.0,8,1,11,2015,12.26,0.91,12.26,5.91,Sunday,0,1
2015-11-01 09:00:00-05:00,211,244559.0,9,1,11,2015,12.47,0.91,12.47,5.89,Sunday,0,1
2015-11-01 10:00:00-05:00,399,378402.0,10,1,11,2015,13.05,0.9,13.05,5.71,Sunday,0,1
2015-11-01 11:00:00-05:00,511,608869.0,11,1,11,2015,14.33,0.87,14.33,6.05,Sunday,0,1
2015-11-01 12:00:00-05:00,679,824610.0,12,1,11,2015,16.11,0.81,16.11,6.03,Sunday,0,1
2015-11-01 13:00:00-05:00,710,958980.0,13,1,11,2015,17.58,0.77,17.58,5.66,Sunday,0,1
2015-11-01 14:00:00-05:00,734,1098345.0,14,1,11,2015,18.44,0.75,18.44,5.33,Sunday,0,1
2015-11-01 15:00:00-05:00,713,972156.0,15,1,11,2015,18.88,0.74,18.88,6.25,Sunday,0,1
2015-11-01 16:00:00-05:00,683,865639.0,16,1,11,2015,18.69,0.75,18.69,3.49,Sunday,0,1
2015-11-01 17:00:00-05:00,612,615124.0,17,1,11,2015,17.88,0.79,17.88,1.78,Sunday,0,1
2015-11-01 18:00:00-05:00,375,325634.0,18,1,11,2015,16.94,0.82,16.94,1.69,Sunday,0,1
2015-11-01 19:00:00-05:00,312,304949.0,19,1,11,2015,15.88,0.86,15.88,1.41,Sunday,0,1
2015-11-01 20:00:00-05:00,232,260092.0,20,1,11,2015,15.23,0.87,15.23,1.72,Sunday,0,1
2015-11-01 21:00:00-05:00,145,134573.0,21,1,11,2015,14.8,0.88,14.8,1.7,Sunday,0,1
2015-11-01 22:00:00-05:00,153,117040.0,22,1,11,2015,14.48,0.9,14.48,1.15,Sunday,0,1
2015-11-01 23:00:00-05:00,60,42835.0,23,1,11,2015,13.9,0.91,13.9,0.69,Sunday,0,1
2015-11-02 00:00:00-05:00,29,22128.0,0,2,11,2015,13.29,0.91,13.29,0.35,Monday,1,0
2015-11-02 01:00:00-05:00,16,25989.0,1,2,11,2015,13.04,0.91,13.04,0.37,Monday,1,0
2015-11-02 02:00:00-05:00,13,13287.0,2,2,11,2015,12.72,0.9,12.72,0.53,Monday,1,0
2015-11-02 03:00:00-05:00,3,3379.0,3,2,11,2015,12.67,0.88,12.67,1.41,Monday,1,0
2015-11-02 04:00:00-05:00,5,2727.0,4,2,11,2015,12.57,0.87,12.57,1.3,Monday,1,0
2015-11-02 05:00:00-05:00,84,57086.0,5,2,11,2015,12.77,0.84,12.77,0.75,Monday,1,0
2015-11-02 06:00:00-05:00,287,183079.0,6,2,11,2015,12.4,0.85,12.4,1.16,Monday,1,0
2015-11-02 07:00:00-05:00,882,606206.0,7,2,11,2015,12.34,0.86,12.34,0.82,Monday,1,0
2015-11-02 08:00:00-05:00,1106,849131.0,8,2,11,2015,12.75,0.86,12.75,0.52,Monday,1,0
2015-11-02 09:00:00-05:00,461,389150.0,9,2,11,2015,13.87,0.86,13.87,0.39,Monday,1,0
2015-11-02 10:00:00-05:00,262,289005.0,10,2,11,2015,14.48,0.85,14.48,0.42,Monday,1,0
2015-11-02 11:00:00-05:00,281,395750.0,11,2,11,2015,15.37,0.81,15.37,1.4,Monday,1,0
2015-11-02 12:00:00-05:00,398,429213.0,12,2,11,2015,16.98,0.71,16.98,1.0,Monday,1,0
2015-11-02 13:00:00-05:00,363,414321.0,13,2,11,2015,17.61,0.66,17.61,0.57,Monday,1,0
2015-11-02 14:00:00-05:00,330,370124.0,14,2,11,2015,17.87,0.63,17.87,0.89,Monday,1,0
2015-11-02 15:00:00-05:00,410,428073.0,15,2,11,2015,17.66,0.65,17.66,0.44,Monday,1,0
